codigo_reserva,nif_cliente,balcao,hora
7901,155955438,CDG,2025-01-28 17:00:00
7902,604658633,LGW,2025-01-24 12:00:00
7903,677036026,ORY,2025-02-19 18:00:00
7904,244038792,LGW,2025-02-28 21:00:00
7905,305339047,CDG,2025-02-11 19:00:00
7906,967858993,LGW,2025-02-09 17:00:00
7907,451188444,AMS,2025-01-11 01:00:00
7908,348350957,AMS,2025-02-19 07:00:00
7909,134194934,FRA,2025-01-20 23:00:00
7910,201372299,MXP,2025-02-06 11:00:00
7911,926031065,LTN,2025-02-26 03:00:00
7912,205275998,LGW,2025-01-31 02:00:00
7913,411455037,LGW,2025-01-31 10:00:00
7914,227041942,LGW,2025-03-01 21:00:00
7915,460910269,ORY,2025-02-06 03:00:00
7916,791041045,LGW,2025-01-28 04:00:00
7917,399636456,FRA,2025-01-11 04:00:00
7918,998380963,FCO,2025-01-16 16:00:00
7919,257856555,CDG,2025-01-25 21:00:00
7920,878185452,LHR,2025-01-09 15:00:00
7921,577578218,CDG,2025-02-02 04:00:00
7922,966203046,LGW,2025-01-07 13:00:00
7923,844942242,CDG,2025-01-10 09:00:00
7924,764439054,AMS,2025-01-25 01:00:00
7925,166648228,ORY,2025-01-03 02:00:00
7926,260282811,ORY,2025-01-08 22:00:00
7927,629245232,MXP,2025-01-10 20:00:00
7928,616173924,CDG,2025-02-22 19:00:00
7929,859871109,AMS,2025-01-20 15:00:00
7930,469857009,FRA,2025-01-29 22:00:00
7931,742092695,MXP,2025-02-18 14:00:00
7932,430211540,MXP,2025-02-13 00:00:00
7933,343308751,AMS,2025-01-27 15:00:00
7934,266193159,LGW,2025-02-17 10:00:00
7935,692160048,ORY,2025-02-16 01:00:00
7936,930613055,LGW,2025-01-07 13:00:00
7937,693570543,AMS,2025-01-31 20:00:00
7938,483389763,LIS,2025-03-01 00:00:00
7939,487790563,LGW,2025-01-13 14:00:00
7940,265675180,AMS,2025-01-18 04:00:00
7941,947805259,LTN,2025-02-27 03:00:00
7942,205679605,LIS,2025-01-14 04:00:00
7943,562176150,AMS,2025-02-14 21:00:00
7944,432322247,MXP,2025-01-06 12:00:00
7945,472410011,LHR,2025-02-08 18:00:00
7946,102669534,MXP,2025-02-16 08:00:00
7947,517461580,FRA,2025-02-24 23:00:00
7948,408525311,CDG,2025-02-14 16:00:00
7949,430583457,LGW,2025-01-21 20:00:00
7950,798992648,FCO,2025-02-27 15:00:00
7951,258749386,CDG,2025-02-26 06:00:00
7952,146588710,LTN,2025-02-03 08:00:00
7953,265789335,MXP,2025-02-19 22:00:00
7954,624133061,FCO,2025-01-28 16:00:00
7955,851694452,LIS,2025-01-17 13:00:00
7956,910115354,LTN,2025-01-03 20:00:00
7957,630747916,LHR,2025-02-10 21:00:00
7958,228390712,ORY,2025-01-25 22:00:00
7959,528964188,LIS,2025-02-14 12:00:00
7960,533411226,LIS,2025-01-03 20:00:00
7961,235530400,LIS,2025-01-09 20:00:00
7962,829210333,FRA,2025-01-20 13:00:00
7963,637214312,ORY,2025-02-09 10:00:00
7964,408199690,FRA,2025-01-03 14:00:00
7965,724540828,FCO,2025-01-20 21:00:00
7966,503757734,FRA,2025-02-19 10:00:00
7967,122141594,FRA,2025-01-18 04:00:00
7968,989996345,LTN,2025-01-28 12:00:00
7969,608143878,LIS,2025-02-19 06:00:00
7970,438249571,FRA,2025-02-01 00:00:00
7971,733442264,LHR,2025-01-20 15:00:00
7972,124242738,MXP,2025-01-29 19:00:00
7973,887372179,AMS,2025-02-15 07:00:00
7974,652516427,FCO,2025-02-09 15:00:00
7975,432479916,MXP,2025-01-21 22:00:00
7976,883575017,LIS,2025-01-05 13:00:00
7977,416403713,LHR,2025-01-17 08:00:00
7978,728513186,LHR,2025-02-24 22:00:00
7979,520259118,MXP,2025-01-16 16:00:00
7980,973901581,ORY,2025-01-23 16:00:00
7981,623522772,CDG,2025-02-15 05:00:00
7982,160319544,FCO,2025-02-19 07:00:00
7983,273377000,CDG,2025-01-15 03:00:00
7984,721800699,FCO,2025-02-06 22:00:00
7985,422221918,MXP,2025-01-20 19:00:00
7986,321726973,FCO,2025-02-12 04:00:00
7987,469726385,AMS,2025-02-09 05:00:00
7988,386957988,LIS,2025-02-10 20:00:00
7989,750873752,ORY,2025-01-05 06:00:00
7990,377646688,LHR,2025-02-08 05:00:00
7991,330687998,MXP,2025-02-04 14:00:00
7992,840983832,AMS,2025-01-15 09:00:00
7993,347278518,ORY,2025-02-04 07:00:00
7994,533488362,LIS,2025-02-03 20:00:00
7995,888463668,FRA,2025-02-01 21:00:00
7996,849207702,LTN,2025-01-26 07:00:00
7997,995343728,ORY,2025-02-03 11:00:00
7998,197090418,LGW,2025-01-21 01:00:00
7999,481553808,LHR,2025-02-20 00:00:00
8000,844790331,LGW,2025-01-30 02:00:00
8001,111669732,LGW,2025-02-13 00:00:00
8002,372122647,ORY,2025-01-13 04:00:00
8003,843875708,LHR,2025-01-13 17:00:00
8004,650557154,LTN,2025-01-07 23:00:00
8005,231044746,FCO,2025-02-06 20:00:00
8006,499832255,FCO,2025-01-01 12:00:00
8007,389952268,LGW,2025-01-12 21:00:00
8008,862555620,LIS,2025-02-23 20:00:00
8009,996918937,ORY,2025-01-12 23:00:00
8010,919515395,MXP,2025-02-13 13:00:00
8011,209609289,FCO,2025-01-31 10:00:00
8012,322245801,AMS,2025-01-13 15:00:00
8013,461478955,LGW,2025-02-03 14:00:00
8014,759494211,FCO,2025-02-26 06:00:00
8015,905157049,LGW,2025-01-09 10:00:00
8016,342181520,LTN,2025-02-16 11:00:00
8017,166955091,ORY,2025-01-17 16:00:00
8018,878660459,CDG,2025-02-14 05:00:00
8019,882780531,AMS,2025-02-20 14:00:00
8020,669407773,CDG,2025-01-04 15:00:00
8021,962285547,FCO,2025-01-02 17:00:00
8022,231940245,MXP,2025-02-23 21:00:00
8023,809721675,LIS,2025-02-23 12:00:00
8024,207533132,ORY,2025-01-06 13:00:00
8025,361748884,MXP,2025-02-24 17:00:00
8026,548950203,LTN,2025-01-09 06:00:00
8027,877037447,LGW,2025-03-02 20:00:00
8028,290706170,LIS,2025-01-08 19:00:00
8029,482607633,ORY,2025-02-03 04:00:00
8030,594367620,ORY,2025-01-18 23:00:00
8031,430108568,CDG,2025-01-01 11:00:00
8032,619373681,CDG,2025-02-22 11:00:00
8033,809509362,FCO,2025-01-11 08:00:00
8034,253881960,MXP,2025-01-27 05:00:00
8035,618515145,LIS,2025-02-02 23:00:00
8036,297174304,ORY,2025-02-11 09:00:00
8037,979399880,LIS,2025-02-15 16:00:00
8038,916927246,LHR,2025-02-24 07:00:00
8039,566725601,MXP,2025-02-05 23:00:00
8040,295913045,ORY,2025-01-15 06:00:00
8041,731170674,FCO,2025-01-17 10:00:00
8042,355868173,ORY,2025-01-26 15:00:00
8043,287723122,ORY,2025-02-02 12:00:00
8044,471629111,FRA,2025-02-28 21:00:00
8045,638158952,ORY,2025-02-14 22:00:00
8046,632886214,MXP,2025-02-18 11:00:00
8047,608698618,CDG,2025-02-09 03:00:00
8048,279489869,LTN,2025-01-11 11:00:00
8049,288859288,MXP,2025-01-28 17:00:00
8050,383859661,LHR,2025-01-25 01:00:00
8051,608057472,LGW,2025-01-14 08:00:00
8052,155684068,LTN,2025-01-02 14:00:00
8053,891033427,FCO,2025-02-20 08:00:00
8054,209484963,LHR,2025-01-20 13:00:00
8055,334700434,LHR,2025-02-17 12:00:00
8056,807098120,LTN,2025-02-17 05:00:00
8057,565379750,LIS,2025-02-09 10:00:00
8058,175634408,LIS,2025-02-22 00:00:00
8059,471194553,FCO,2025-02-23 14:00:00
8060,354914456,CDG,2025-02-22 07:00:00
8061,847101552,LIS,2025-02-23 05:00:00
8062,184419561,FCO,2025-01-13 05:00:00
8063,266501367,ORY,2025-02-21 15:00:00
8064,901606253,LIS,2025-01-13 20:00:00
8065,703225678,LIS,2025-01-26 03:00:00
8066,451643176,LTN,2025-02-02 08:00:00
8067,674329746,LHR,2025-02-20 07:00:00
8068,565376809,FRA,2025-02-07 19:00:00
8069,972045276,CDG,2025-01-10 20:00:00
8070,700319318,LGW,2025-01-06 15:00:00
8071,836844889,FCO,2025-02-12 09:00:00
8072,643269243,FCO,2025-02-19 06:00:00
8073,889312428,FRA,2025-01-06 21:00:00
8074,595246245,FRA,2025-02-06 18:00:00
8075,984333064,LTN,2025-02-17 05:00:00
8076,247357012,MXP,2025-01-23 23:00:00
8077,779965531,LGW,2025-01-17 07:00:00
8078,647205738,LHR,2025-02-24 05:00:00
8079,638302296,LTN,2025-02-03 03:00:00
8080,104047464,LTN,2025-01-19 18:00:00
8081,651594280,MXP,2025-03-02 14:00:00
8082,480857648,LTN,2025-01-08 20:00:00
8083,188255321,FRA,2025-02-06 18:00:00
8084,422405344,CDG,2025-01-08 18:00:00
8085,248729063,LTN,2025-01-29 04:00:00
8086,277214021,LGW,2025-02-04 14:00:00
8087,696201698,LHR,2025-01-16 19:00:00
8088,374482763,CDG,2025-02-15 04:00:00
8089,106001887,ORY,2025-01-09 23:00:00
8090,212797490,LTN,2025-02-10 22:00:00
8091,810997947,LGW,2025-02-12 15:00:00
8092,680076812,FCO,2025-01-28 21:00:00
8093,943979299,ORY,2025-01-17 20:00:00
8094,434617611,ORY,2025-01-03 20:00:00
8095,970964122,LHR,2025-02-19 20:00:00
8096,385803903,AMS,2025-03-02 14:00:00
8097,440124574,MXP,2025-01-27 13:00:00
8098,373598319,AMS,2025-01-17 11:00:00
8099,739280870,AMS,2025-02-08 21:00:00
8100,725862892,LIS,2025-01-19 17:00:00
8101,699993683,AMS,2025-02-10 11:00:00
8102,897722326,ORY,2025-01-15 02:00:00
8103,784278155,ORY,2025-01-07 07:00:00
8104,888435209,LHR,2025-02-20 17:00:00
8105,272983511,LTN,2025-02-27 21:00:00
8106,284652838,LHR,2025-01-19 21:00:00
8107,787506793,AMS,2025-01-16 19:00:00
8108,156538594,LTN,2025-01-26 17:00:00
8109,510195974,FRA,2025-01-27 22:00:00
8110,440591893,CDG,2025-01-18 23:00:00
8111,484558851,LHR,2025-01-28 17:00:00
8112,803650203,FRA,2025-01-30 01:00:00
8113,575163589,AMS,2025-02-21 20:00:00
8114,561499880,LTN,2025-02-03 02:00:00
8115,771239653,MXP,2025-01-10 03:00:00
8116,421349974,MXP,2025-02-26 00:00:00
8117,640530933,LGW,2025-02-26 09:00:00
8118,736719085,CDG,2025-01-06 12:00:00
8119,381266173,AMS,2025-01-13 01:00:00
8120,902429921,FCO,2025-02-11 00:00:00
8121,123641795,LGW,2025-01-23 00:00:00
8122,912601735,CDG,2025-02-22 12:00:00
8123,649302222,ORY,2025-01-12 17:00:00
8124,102573946,LIS,2025-02-01 22:00:00
8125,286725055,MXP,2025-01-29 12:00:00
8126,983010361,LHR,2025-01-21 02:00:00
8127,893340975,MXP,2025-03-01 07:00:00
8128,134986237,LTN,2025-01-07 01:00:00
8129,246873897,LHR,2025-02-11 10:00:00
8130,490524619,AMS,2025-02-06 21:00:00
8131,244792876,AMS,2025-02-19 07:00:00
8132,267275813,CDG,2025-02-21 04:00:00
8133,417633514,FRA,2025-01-25 18:00:00
8134,554925192,LTN,2025-02-15 05:00:00
8135,909380482,LHR,2025-01-02 13:00:00
8136,239217084,LIS,2025-02-18 00:00:00
8137,541460195,AMS,2025-03-01 15:00:00
8138,513843269,AMS,2025-02-15 19:00:00
8139,373742869,FRA,2025-02-14 15:00:00
8140,439659653,CDG,2025-01-28 02:00:00
8141,404613225,LGW,2025-01-14 11:00:00
8142,915491261,CDG,2025-01-29 07:00:00
8143,191137311,FRA,2025-01-18 02:00:00
8144,213244165,FRA,2025-01-18 09:00:00
8145,674785335,FCO,2025-01-26 17:00:00
8146,736190827,LHR,2025-02-09 19:00:00
8147,407639633,AMS,2025-02-26 01:00:00
8148,630321642,LHR,2025-01-06 00:00:00
8149,506635042,LGW,2025-02-16 16:00:00
8150,402824252,LHR,2025-02-11 02:00:00
8151,241225462,LTN,2025-02-10 02:00:00
8152,265099549,ORY,2025-02-19 10:00:00
8153,156447165,MXP,2025-01-13 12:00:00
8154,897799866,CDG,2025-02-19 13:00:00
8155,997942785,AMS,2025-01-23 08:00:00
8156,695551468,ORY,2025-02-23 12:00:00
8157,926377231,LIS,2025-01-05 07:00:00
8158,589807746,CDG,2025-02-12 10:00:00
8159,162682521,LIS,2025-02-27 22:00:00
8160,353855500,ORY,2025-02-16 20:00:00
8161,740917411,LGW,2025-02-03 19:00:00
8162,541194101,LTN,2025-01-24 11:00:00
8163,491532743,LTN,2025-02-16 22:00:00
8164,401646162,MXP,2025-01-05 16:00:00
8165,996052744,LTN,2025-02-27 00:00:00
8166,161358015,LGW,2025-02-24 10:00:00
8167,508237659,ORY,2025-03-02 13:00:00
8168,269618080,MXP,2025-02-03 12:00:00
8169,602261788,LTN,2025-01-03 01:00:00
8170,844297439,CDG,2025-01-17 23:00:00
8171,453175667,LGW,2025-02-02 03:00:00
8172,369888868,MXP,2025-03-01 01:00:00
8173,977435712,ORY,2025-01-31 22:00:00
8174,208791001,MXP,2025-01-21 00:00:00
8175,877417615,MXP,2025-01-06 20:00:00
8176,973382494,AMS,2025-01-25 13:00:00
8177,741844965,LIS,2025-01-14 04:00:00
8178,811679596,AMS,2025-01-27 10:00:00
8179,144822685,LGW,2025-01-22 13:00:00
8180,734004950,AMS,2025-02-26 07:00:00
8181,672611725,MXP,2025-02-12 13:00:00
8182,457798317,LTN,2025-02-14 01:00:00
8183,986465382,LIS,2025-01-11 16:00:00
8184,763162324,FCO,2025-02-26 13:00:00
8185,669984091,FRA,2025-01-02 04:00:00
8186,825112025,CDG,2025-01-20 06:00:00
8187,920840673,AMS,2025-01-18 07:00:00
8188,228283791,LTN,2025-02-02 05:00:00
8189,953715321,FRA,2025-01-14 10:00:00
8190,115490325,ORY,2025-02-17 10:00:00
8191,444259541,LIS,2025-02-22 16:00:00
8192,382205718,LTN,2025-01-07 03:00:00
8193,523853024,AMS,2025-02-02 17:00:00
8194,937472322,LIS,2025-01-29 15:00:00
8195,792550611,ORY,2025-01-26 12:00:00
8196,231822186,LTN,2025-02-09 03:00:00
8197,366393340,AMS,2025-02-07 14:00:00
8198,883586983,ORY,2025-02-02 03:00:00
8199,898646102,AMS,2025-01-16 05:00:00
8200,950978215,FRA,2025-02-20 10:00:00
8201,593757108,FCO,2025-01-23 18:00:00
8202,870717651,ORY,2025-01-18 17:00:00
8203,376321586,AMS,2025-02-13 12:00:00
8204,833155470,CDG,2025-02-19 00:00:00
8205,191110108,ORY,2025-02-08 20:00:00
8206,925126466,LHR,2025-02-27 17:00:00
8207,783353025,CDG,2025-02-07 19:00:00
8208,882269938,LHR,2025-01-24 12:00:00
8209,511737523,LHR,2025-02-04 07:00:00
8210,587208026,LTN,2025-01-09 22:00:00
8211,574607368,AMS,2025-02-13 23:00:00
8212,435776428,ORY,2025-01-27 03:00:00
8213,603646574,AMS,2025-01-03 07:00:00
8214,171869634,AMS,2025-01-12 01:00:00
8215,626107370,MXP,2025-01-10 22:00:00
8216,136188574,FCO,2025-02-21 23:00:00
8217,591241556,LTN,2025-01-26 20:00:00
8218,730669796,LIS,2025-01-28 17:00:00
8219,208984439,MXP,2025-01-07 23:00:00
8220,922773942,LGW,2025-02-23 09:00:00
8221,276452002,LHR,2025-02-23 05:00:00
8222,871251562,LGW,2025-02-22 18:00:00
8223,518408621,MXP,2025-01-29 01:00:00
8224,693560502,CDG,2025-02-07 11:00:00
8225,980052683,LIS,2025-01-30 08:00:00
8226,730666296,FRA,2025-02-18 01:00:00
8227,122186174,FRA,2025-01-04 20:00:00
8228,978193219,MXP,2025-02-12 00:00:00
8229,296044204,LTN,2025-01-08 10:00:00
8230,414442857,AMS,2025-02-10 07:00:00
8231,356151084,ORY,2025-01-14 03:00:00
8232,757843561,FCO,2025-01-16 15:00:00
8233,121325086,LIS,2025-02-02 08:00:00
8234,434383800,AMS,2025-02-26 13:00:00
8235,775521578,AMS,2025-01-23 06:00:00
8236,481367346,LTN,2025-02-03 10:00:00
8237,755938141,LHR,2025-02-22 02:00:00
8238,852897308,FRA,2025-01-06 12:00:00
8239,477003667,LHR,2025-02-09 19:00:00
8240,755588722,LGW,2025-02-20 09:00:00
8241,259783320,LHR,2025-02-13 15:00:00
8242,585560517,FCO,2025-01-03 05:00:00
8243,275147119,LGW,2025-02-15 19:00:00
8244,728001175,CDG,2025-01-31 23:00:00
8245,317710439,LGW,2025-01-19 08:00:00
8246,703058655,MXP,2025-02-12 12:00:00
8247,573417184,MXP,2025-01-16 23:00:00
8248,405836838,CDG,2025-02-28 23:00:00
8249,763903287,MXP,2025-01-17 10:00:00
8250,691910322,LHR,2025-02-27 03:00:00
8251,211410495,LTN,2025-01-16 23:00:00
8252,267077111,AMS,2025-01-22 01:00:00
8253,973163353,FRA,2025-02-12 02:00:00
8254,120354467,MXP,2025-01-19 08:00:00
8255,194041013,LIS,2025-01-15 22:00:00
8256,226924843,LGW,2025-01-18 22:00:00
8257,841945516,CDG,2025-01-01 04:00:00
8258,772796914,LHR,2025-01-30 22:00:00
8259,730010618,LGW,2025-02-15 11:00:00
8260,907322933,LHR,2025-01-03 22:00:00
8261,944177192,FCO,2025-01-31 20:00:00
8262,398766185,ORY,2025-02-26 05:00:00
8263,920653658,LIS,2025-01-02 07:00:00
8264,827256704,FRA,2025-02-10 09:00:00
8265,102236638,MXP,2025-02-11 15:00:00
8266,969515259,LHR,2025-01-01 01:00:00
8267,291158910,MXP,2025-01-12 00:00:00
8268,429528938,ORY,2025-01-13 13:00:00
8269,852942310,CDG,2025-02-23 19:00:00
8270,385611352,FRA,2025-02-07 04:00:00
8271,663869916,LHR,2025-02-01 11:00:00
8272,173918623,CDG,2025-01-07 15:00:00
8273,930587215,ORY,2025-01-28 22:00:00
8274,469870092,MXP,2025-02-14 22:00:00
8275,810260970,ORY,2025-01-07 12:00:00
8276,871327654,AMS,2025-02-05 14:00:00
8277,243436267,MXP,2025-01-22 08:00:00
8278,307995006,LHR,2025-02-11 05:00:00
8279,346448752,FCO,2025-02-10 22:00:00
8280,933147673,FCO,2025-01-30 06:00:00
8281,409612880,LIS,2025-02-04 07:00:00
8282,676240839,LHR,2025-02-23 07:00:00
8283,655321718,LIS,2025-02-28 08:00:00
8284,126695789,AMS,2025-01-13 12:00:00
8285,170529639,LGW,2025-01-25 17:00:00
8286,773602792,AMS,2025-02-28 14:00:00
8287,532067405,CDG,2025-02-22 03:00:00
8288,190553080,FCO,2025-02-09 14:00:00
8289,415273922,FRA,2025-02-02 14:00:00
8290,986126644,MXP,2025-02-23 19:00:00
8291,633634013,LIS,2025-01-28 07:00:00
8292,873773331,FCO,2025-01-28 03:00:00
8293,733343042,ORY,2025-01-30 02:00:00
8294,998435000,FRA,2025-02-21 21:00:00
8295,459305505,LHR,2025-01-29 22:00:00
8296,130338038,LIS,2025-02-15 18:00:00
8297,845830295,LGW,2025-02-14 14:00:00
8298,782971054,ORY,2025-01-08 23:00:00
8299,420922977,LHR,2025-02-02 14:00:00
8300,375988885,LGW,2025-02-20 20:00:00
8301,152037497,FCO,2025-01-05 11:00:00
8302,709435916,FRA,2025-01-18 04:00:00
8303,311119633,AMS,2025-01-08 08:00:00
8304,598671394,LHR,2025-01-21 13:00:00
8305,583220918,MXP,2025-01-03 04:00:00
8306,781028488,CDG,2025-01-04 20:00:00
8307,942822381,ORY,2025-02-15 08:00:00
8308,857523703,FRA,2025-01-13 04:00:00
8309,815711812,CDG,2025-01-27 11:00:00
8310,778296905,FCO,2025-02-28 00:00:00
8311,289937983,FCO,2025-02-01 01:00:00
8312,206684993,CDG,2025-01-10 06:00:00
8313,326374822,ORY,2025-01-25 15:00:00
8314,491602076,LIS,2025-02-17 14:00:00
8315,618271684,LGW,2025-01-29 22:00:00
8316,927854637,LHR,2025-01-09 20:00:00
8317,437683835,LIS,2025-01-22 16:00:00
8318,269456603,ORY,2025-01-03 13:00:00
8319,342346422,LTN,2025-02-05 12:00:00
8320,343863989,MXP,2025-02-05 14:00:00
8321,680869733,LTN,2025-01-31 06:00:00
8322,477393283,LIS,2025-01-23 12:00:00
8323,537960523,LGW,2025-01-08 15:00:00
8324,291435440,LTN,2025-01-25 01:00:00
8325,228545966,FCO,2025-01-13 03:00:00
8326,550245363,LGW,2025-01-02 12:00:00
8327,478464031,ORY,2025-02-27 13:00:00
8328,240572816,CDG,2025-01-08 12:00:00
8329,705654413,LGW,2025-01-14 22:00:00
8330,706114296,ORY,2025-01-02 17:00:00
8331,361868207,FCO,2025-02-22 17:00:00
8332,306197509,LGW,2025-02-28 05:00:00
8333,697286975,LIS,2025-01-04 08:00:00
8334,332734610,AMS,2025-01-12 08:00:00
8335,105983905,AMS,2025-01-04 22:00:00
8336,180032185,CDG,2025-01-21 23:00:00
8337,975112116,LIS,2025-02-14 21:00:00
8338,679888507,AMS,2025-02-14 04:00:00
8339,103452915,LIS,2025-02-14 09:00:00
8340,891266679,FCO,2025-01-05 13:00:00
8341,928993641,LIS,2025-01-17 23:00:00
8342,811260279,MXP,2025-02-17 02:00:00
8343,619506687,FCO,2025-01-29 11:00:00
8344,342882921,FRA,2025-01-17 09:00:00
8345,679140754,FRA,2025-02-26 19:00:00
8346,521188586,LIS,2025-02-12 16:00:00
8347,284975076,LTN,2025-01-12 04:00:00
8348,250079545,LTN,2025-01-04 14:00:00
8349,782489991,LIS,2025-02-12 06:00:00
8350,485710902,CDG,2025-01-01 06:00:00
8351,464119542,FCO,2025-02-18 14:00:00
8352,586295016,FRA,2025-01-08 08:00:00
8353,512192716,LHR,2025-01-26 10:00:00
8354,397853606,FCO,2025-02-19 12:00:00
8355,789929561,FCO,2025-02-03 20:00:00
8356,938013218,FRA,2025-02-08 19:00:00
8357,708962746,LIS,2025-01-04 21:00:00
8358,710689065,MXP,2025-01-02 04:00:00
8359,999624827,AMS,2025-01-29 11:00:00
8360,976571396,LHR,2025-01-02 18:00:00
8361,347639317,LTN,2025-01-14 03:00:00
8362,947378263,MXP,2025-01-27 10:00:00
8363,178033664,AMS,2025-01-13 18:00:00
8364,613399387,LHR,2025-02-14 06:00:00
8365,850282757,LHR,2025-01-03 01:00:00
8366,962965695,LHR,2025-01-20 03:00:00
8367,328171376,FCO,2025-01-20 14:00:00
8368,798060846,LGW,2025-01-22 22:00:00
8369,421554794,LGW,2025-02-27 17:00:00
8370,754486966,LTN,2025-02-20 09:00:00
8371,844282176,FCO,2025-02-15 08:00:00
8372,149375553,FCO,2025-01-15 16:00:00
8373,103425423,LIS,2025-02-06 14:00:00
8374,162993142,LGW,2025-01-07 15:00:00
8375,933457815,FCO,2025-02-20 22:00:00
8376,787749162,LHR,2025-02-04 15:00:00
8377,348325923,AMS,2025-01-08 14:00:00
8378,973036399,AMS,2025-01-30 08:00:00
8379,589054040,CDG,2025-01-28 06:00:00
8380,407812488,LGW,2025-02-07 13:00:00
8381,259114610,MXP,2025-02-09 03:00:00
8382,720359098,MXP,2025-01-31 10:00:00
8383,898832074,MXP,2025-01-27 15:00:00
8384,438234530,LIS,2025-01-07 14:00:00
8385,695516453,AMS,2025-02-22 23:00:00
8386,990933168,CDG,2025-01-01 09:00:00
8387,743316347,CDG,2025-01-15 09:00:00
8388,113247838,LTN,2025-02-03 20:00:00
8389,557743019,ORY,2025-01-22 17:00:00
8390,797941569,LHR,2025-01-24 23:00:00
8391,588825103,AMS,2025-01-06 23:00:00
8392,813876950,LHR,2025-01-20 23:00:00
8393,278656775,CDG,2025-01-03 09:00:00
8394,301665916,MXP,2025-01-16 03:00:00
8395,358876533,CDG,2025-01-07 17:00:00
8396,580884446,MXP,2025-02-03 05:00:00
8397,417805177,LIS,2025-02-07 10:00:00
8398,797750117,FRA,2025-02-13 19:00:00
8399,672996577,LHR,2025-02-11 22:00:00
8400,631874273,LHR,2025-01-05 08:00:00
8401,374814595,CDG,2025-02-13 01:00:00
8402,400727881,LTN,2025-01-27 04:00:00
8403,183627536,LTN,2025-01-23 07:00:00
8404,875338988,ORY,2025-01-15 22:00:00
8405,691226916,LHR,2025-02-10 18:00:00
8406,669352618,ORY,2025-01-09 17:00:00
8407,287632245,MXP,2025-01-24 14:00:00
8408,310422826,FRA,2025-02-14 20:00:00
8409,205430713,FRA,2025-02-03 10:00:00
8410,682559101,MXP,2025-02-18 15:00:00
8411,194751422,FCO,2025-02-16 05:00:00
8412,245429098,ORY,2025-02-07 20:00:00
8413,678207827,MXP,2025-02-09 19:00:00
8414,307360423,AMS,2025-02-17 03:00:00
8415,520345585,FRA,2025-02-08 09:00:00
8416,418241184,LHR,2025-01-07 01:00:00
8417,621975006,MXP,2025-01-31 03:00:00
8418,536537268,AMS,2025-01-07 13:00:00
8419,908001854,CDG,2025-02-22 08:00:00
8420,739352503,FCO,2025-02-01 11:00:00
8421,939529640,AMS,2025-02-23 09:00:00
8422,132646531,LGW,2025-01-28 10:00:00
8423,328341080,CDG,2025-02-20 09:00:00
8424,595850666,CDG,2025-01-31 08:00:00
8425,996335341,FCO,2025-02-01 12:00:00
8426,666156585,FRA,2025-02-28 13:00:00
8427,927416145,FCO,2025-01-08 23:00:00
8428,998565150,LIS,2025-02-14 15:00:00
8429,109843255,FCO,2025-01-01 20:00:00
8430,506183590,FRA,2025-02-05 02:00:00
8431,217618990,LIS,2025-01-21 08:00:00
8432,351723724,FCO,2025-02-19 16:00:00
8433,464619075,LGW,2025-02-09 19:00:00
8434,591069101,MXP,2025-01-27 07:00:00
8435,230370411,LHR,2025-02-15 01:00:00
8436,175209321,LIS,2025-01-13 12:00:00
8437,698869529,AMS,2025-01-21 10:00:00
8438,207783553,LIS,2025-01-26 07:00:00
8439,290545245,LIS,2025-02-20 17:00:00
8440,273982201,MXP,2025-01-05 20:00:00
8441,199096240,AMS,2025-02-25 00:00:00
8442,223516131,FRA,2025-02-27 04:00:00
8443,501597524,CDG,2025-01-17 01:00:00
8444,123220498,FRA,2025-01-11 17:00:00
8445,925599878,FCO,2025-01-13 18:00:00
8446,684470784,MXP,2025-02-23 13:00:00
8447,726813290,LHR,2025-01-10 00:00:00
8448,185286050,FCO,2025-01-09 15:00:00
8449,754344339,CDG,2025-01-10 16:00:00
8450,734542136,LHR,2025-01-13 14:00:00
8451,915857065,AMS,2025-02-09 21:00:00
8452,934279295,LGW,2025-01-24 01:00:00
8453,750301787,AMS,2025-02-02 10:00:00
8454,394336285,FRA,2025-02-17 08:00:00
8455,503171316,ORY,2025-02-27 02:00:00
8456,486297737,MXP,2025-01-28 18:00:00
8457,396079683,ORY,2025-01-02 04:00:00
8458,733153242,LTN,2025-01-27 20:00:00
8459,262448789,LTN,2025-01-09 22:00:00
8460,323429640,LHR,2025-01-02 14:00:00
8461,244569154,FRA,2025-01-29 13:00:00
8462,169453870,FCO,2025-01-22 05:00:00
8463,559140095,CDG,2025-01-08 08:00:00
8464,320069393,LGW,2025-02-27 22:00:00
8465,577064571,FRA,2025-02-04 13:00:00
8466,459151943,ORY,2025-01-27 05:00:00
8467,966381273,FRA,2025-01-11 06:00:00
8468,692148700,LTN,2025-02-13 17:00:00
8469,338514112,CDG,2025-01-31 13:00:00
8470,385268035,AMS,2025-01-17 21:00:00
8471,543986167,LIS,2025-02-28 05:00:00
8472,479438453,CDG,2025-02-18 09:00:00
8473,198566731,LTN,2025-01-18 14:00:00
8474,663141359,FRA,2025-02-07 06:00:00
8475,780443785,LGW,2025-01-05 19:00:00
8476,841894415,LTN,2025-02-18 23:00:00
8477,491654118,AMS,2025-02-22 06:00:00
8478,942418247,AMS,2025-01-23 03:00:00
8479,291387253,MXP,2025-02-02 23:00:00
8480,724088581,LHR,2025-02-01 20:00:00
8481,994146424,ORY,2025-02-07 03:00:00
8482,210569033,FCO,2025-01-24 13:00:00
